,ID_Num,Up1,Up2,Up3,Dow1,Dow2,Dow3,Sed1,Sed2,Sed3,Hil1,Hil2,Hil3,OTU_ID
0,1.5,8.0,6.0,9.0,12.0,11.0,7.0,3.0,4.0,5.0,10.0,14.0,13.0,1.5
1,6.0,3.5,1.5,10.5,6.0,8.5,8.5,14.0,13.0,12.0,3.5,10.5,1.5,6.0
2,1.5,10.0,11.0,6.0,14.0,13.0,12.0,8.0,3.5,3.5,5.0,7.0,9.0,1.5
3,1.5,9.0,6.0,7.0,14.0,13.0,10.0,5.0,4.0,3.0,11.0,8.0,12.0,1.5
4,1.5,12.0,14.0,13.0,7.0,10.0,6.0,4.0,3.0,5.0,11.0,8.0,9.0,1.5
5,1.5,13.0,7.0,10.0,8.0,9.0,6.0,3.0,4.0,5.0,12.0,11.0,14.0,1.5
6,9.5,6.5,2.0,6.5,4.0,6.5,6.5,14.0,13.0,12.0,2.0,11.0,2.0,9.5
7,2.0,12.0,7.0,10.0,13.0,6.0,11.0,2.0,5.0,4.0,14.0,8.0,9.0,2.0
8,4.5,8.0,1.0,3.0,6.5,9.0,6.5,12.0,13.0,14.0,10.0,11.0,2.0,4.5
9,4.0,13.0,6.0,14.0,8.0,11.0,7.0,1.0,2.0,4.0,10.0,9.0,12.0,4.0
10,4.5,6.0,2.0,3.0,8.0,7.0,12.0,11.0,13.0,14.0,10.0,9.0,1.0,4.5
11,6.5,3.5,14.0,13.0,12.0,11.0,8.0,10.0,9.0,5.0,3.5,1.5,1.5,6.5
12,3.5,13.0,6.0,12.0,11.0,8.5,14.0,2.0,5.0,1.0,10.0,7.0,8.5,3.5
13,10.0,4.5,7.0,8.0,12.0,4.5,14.0,2.5,2.5,1.0,13.0,6.0,10.0,10.0
14,10.0,6.0,1.0,2.0,14.0,13.0,8.0,4.0,5.0,3.0,12.0,10.0,7.0,10.0
15,8.0,8.0,3.5,3.5,11.0,14.0,13.0,10.0,3.5,12.0,3.5,3.5,3.5,8.0
16,10.5,8.0,4.0,6.5,13.0,12.0,14.0,3.0,1.5,1.5,9.0,5.0,6.5,10.5
17,2.5,9.0,6.0,10.0,13.0,14.0,12.0,5.0,1.0,4.0,8.0,7.0,11.0,2.5
18,10.5,4.0,1.5,4.0,8.5,6.5,4.0,14.0,13.0,12.0,8.5,6.5,1.5,10.5
19,3.5,13.0,9.0,11.0,6.0,7.0,8.0,1.0,5.0,2.0,14.0,10.0,12.0,3.5
20,10.5,4.5,2.5,7.5,2.5,4.5,7.5,14.0,12.0,13.0,9.0,6.0,1.0,10.5
21,10.5,3.0,1.5,5.5,5.5,5.5,8.5,14.0,12.0,13.0,5.5,8.5,1.5,10.5
22,10.5,3.0,3.0,7.0,6.0,8.0,3.0,12.0,14.0,13.0,3.0,9.0,3.0,10.5
23,4.5,14.0,7.5,13.0,12.0,11.0,6.0,1.0,3.0,2.0,7.5,9.0,10.0,4.5
24,10.5,6.5,5.0,6.5,4.0,12.0,14.0,13.0,8.0,9.0,2.0,2.0,2.0,10.5
25,4.5,10.0,14.0,13.0,12.0,8.0,7.0,3.0,2.0,1.0,11.0,6.0,9.0,4.5
26,4.5,12.0,14.0,13.0,6.5,6.5,9.0,2.0,1.0,3.0,9.0,9.0,11.0,4.5
27,7.5,12.0,14.0,10.0,4.0,5.5,5.5,9.0,11.0,13.0,2.0,2.0,2.0,7.5
28,8.5,10.0,4.0,13.0,14.0,11.0,12.0,1.5,1.5,3.0,6.0,5.0,7.0,8.5
29,11.5,7.5,9.0,2.5,10.0,13.0,14.0,6.0,2.5,7.5,5.0,2.5,2.5,11.5
30,10.0,10.0,13.0,14.0,4.5,4.5,8.0,2.5,2.5,1.0,12.0,7.0,6.0,10.0
31,10.5,8.0,2.0,4.5,6.5,6.5,2.0,13.0,14.0,12.0,4.5,9.0,2.0,10.5
32,10.5,5.0,1.0,3.5,6.0,7.0,3.5,12.0,13.0,14.0,8.0,9.0,2.0,10.5
33,10.5,5.0,7.0,9.0,4.0,12.0,13.0,14.0,7.0,7.0,2.0,2.0,2.0,10.5
34,10.5,8.0,7.0,12.0,4.0,1.5,13.0,1.5,5.0,6.0,14.0,3.0,9.0,10.5
35,8.0,12.0,14.0,13.0,4.0,6.0,5.0,1.5,3.0,1.5,11.0,10.0,8.0,8.0
36,10.5,4.5,2.0,4.5,7.0,2.0,7.0,14.0,13.0,12.0,7.0,9.0,2.0,10.5
37,10.5,12.0,4.0,8.0,9.0,14.0,7.0,3.0,1.5,1.5,13.0,5.0,6.0,10.5
38,9.5,12.0,2.0,7.0,8.0,13.0,14.0,1.0,3.0,4.5,11.0,6.0,4.5,9.5
39,10.5,8.5,2.0,5.0,8.5,7.0,2.0,12.0,14.0,13.0,5.0,5.0,2.0,10.5
40,12.5,5.5,2.0,2.0,14.0,11.0,10.0,7.0,9.0,8.0,2.0,5.5,4.0,12.5
41,4.5,10.0,14.0,9.0,7.0,8.0,6.0,1.0,3.0,2.0,11.0,13.0,12.0,4.5
42,10.5,6.5,1.5,4.0,5.0,6.5,3.0,12.0,13.0,14.0,9.0,8.0,1.5,10.5
43,10.5,6.0,1.5,1.5,6.0,3.5,6.0,12.0,13.0,14.0,8.5,8.5,3.5,10.5
44,10.5,6.0,4.0,8.0,5.0,12.0,13.0,14.0,8.0,8.0,3.0,1.5,1.5,10.5
45,10.5,8.0,3.0,9.0,4.0,2.0,5.0,12.0,13.0,14.0,7.0,6.0,1.0,10.5
46,10.5,6.0,2.0,9.0,4.5,4.5,7.5,14.0,12.0,13.0,2.0,7.5,2.0,10.5
47,10.5,4.5,7.0,2.5,2.5,4.5,7.0,14.0,12.0,13.0,7.0,9.0,1.0,10.5
48,10.5,5.0,1.5,3.5,7.5,1.5,3.5,12.0,14.0,13.0,7.5,7.5,7.5,10.5
49,10.5,7.0,4.0,2.0,13.0,14.0,12.0,9.0,5.0,8.0,6.0,2.0,2.0,10.5
50,6.5,12.0,13.0,14.0,9.0,10.0,5.0,2.0,3.0,1.0,11.0,8.0,4.0,6.5
51,10.5,5.5,2.5,7.0,5.5,9.0,2.5,14.0,13.0,12.0,2.5,8.0,2.5,10.5
52,11.5,14.0,7.5,4.0,13.0,3.0,5.5,5.5,10.0,7.5,9.0,1.5,1.5,11.5
53,13.5,5.5,2.5,2.5,11.0,12.0,9.5,1.0,4.0,5.5,9.5,7.0,8.0,13.5
54,10.5,13.0,4.0,14.0,5.0,9.0,6.0,1.0,2.0,3.0,12.0,7.0,8.0,10.5
55,12.5,4.5,1.5,7.5,7.5,4.5,4.5,14.0,11.0,10.0,4.5,9.0,1.5,12.5
56,10.5,6.5,1.5,3.0,5.0,6.5,9.0,12.0,14.0,13.0,8.0,4.0,1.5,10.5
57,7.5,10.0,5.0,6.0,9.0,12.0,4.0,1.5,1.5,3.0,14.0,13.0,11.0,7.5
58,10.5,8.0,7.0,9.0,6.0,4.5,3.0,1.0,4.5,2.0,12.0,14.0,13.0,10.5
59,12.0,5.0,14.0,8.0,12.0,6.0,4.0,1.0,3.0,2.0,7.0,9.0,10.0,12.0
60,11.5,7.5,9.0,5.0,14.0,13.0,10.0,1.5,1.5,4.0,7.5,6.0,3.0,11.5
61,12.5,8.0,4.0,9.0,10.0,7.0,14.0,2.5,2.5,1.0,11.0,6.0,5.0,12.5
62,10.5,5.0,1.5,3.0,5.0,7.0,5.0,12.0,13.5,13.5,8.0,9.0,1.5,10.5
63,11.5,8.5,8.5,7.0,13.0,4.0,10.0,1.5,3.0,1.5,14.0,6.0,5.0,11.5
64,12.5,9.0,1.0,8.0,6.0,3.0,6.0,14.0,11.0,10.0,3.0,6.0,3.0,12.5
65,10.5,3.0,3.0,6.5,8.5,8.5,3.0,12.0,14.0,13.0,3.0,6.5,3.0,10.5
66,12.5,8.0,4.0,9.0,14.0,11.0,10.0,6.0,1.5,4.0,7.0,4.0,1.5,12.5
67,12.5,10.0,4.5,9.0,11.0,8.0,14.0,1.5,1.5,3.0,7.0,6.0,4.5,12.5
68,10.5,7.0,1.5,3.0,4.5,6.0,4.5,12.0,14.0,13.0,8.0,9.0,1.5,10.5
69,12.5,5.0,5.0,5.0,5.0,14.0,11.0,10.0,5.0,5.0,5.0,5.0,5.0,12.5
70,9.5,12.0,4.5,11.0,6.0,7.0,4.5,1.0,2.0,3.0,8.0,14.0,13.0,9.5
71,11.5,8.0,1.5,6.0,3.5,6.0,3.5,10.0,13.0,14.0,6.0,9.0,1.5,11.5
72,12.0,3.0,3.0,3.0,7.0,7.0,7.0,14.0,12.0,10.0,3.0,9.0,3.0,12.0
73,13.5,11.0,12.0,10.0,4.0,5.5,5.5,1.0,3.0,2.0,7.0,8.0,9.0,13.5
74,8.5,12.0,7.0,10.0,4.5,6.0,4.5,1.0,2.0,3.0,14.0,11.0,13.0,8.5
75,13.5,9.0,10.0,11.0,4.0,5.0,7.0,2.5,2.5,1.0,7.0,7.0,12.0,13.5
76,5.5,11.0,14.0,12.0,9.0,7.0,4.0,1.0,3.0,2.0,13.0,10.0,8.0,5.5
77,12.5,3.5,3.5,3.5,3.5,9.0,3.5,10.0,14.0,11.0,3.5,8.0,7.0,12.5
78,11.5,13.5,13.5,10.0,6.0,4.0,9.0,1.0,3.0,2.0,8.0,5.0,7.0,11.5
79,13.5,7.0,2.5,2.5,7.0,2.5,7.0,12.0,11.0,10.0,7.0,7.0,2.5,13.5
80,13.5,9.0,3.5,7.0,12.0,11.0,10.0,3.5,1.0,2.0,6.0,5.0,8.0,13.5
81,13.5,8.0,6.0,9.0,10.0,11.0,12.0,2.0,1.0,3.5,7.0,5.0,3.5,13.5
82,13.5,10.0,12.0,11.0,9.0,6.0,7.0,2.5,2.5,1.0,4.0,5.0,8.0,13.5
83,12.5,9.0,3.5,6.0,5.0,1.5,3.5,1.5,8.0,7.0,10.0,11.0,14.0,12.5
84,13.5,8.0,10.0,7.0,9.0,12.0,11.0,2.0,2.0,2.0,6.0,4.0,5.0,13.5
85,13.5,12.0,6.0,8.0,8.0,5.0,4.0,2.5,1.0,2.5,10.0,8.0,11.0,13.5
86,13.5,10.0,7.0,9.0,12.0,8.0,11.0,2.0,3.5,3.5,6.0,1.0,5.0,13.5
87,10.5,3.0,3.0,6.0,7.5,3.0,3.0,13.0,14.0,12.0,7.5,9.0,3.0,10.5
88,13.5,2.5,2.5,5.0,6.0,7.0,2.5,10.0,12.0,11.0,9.0,8.0,2.5,13.5
89,13.5,8.0,5.0,6.5,12.0,10.0,11.0,2.0,3.0,1.0,9.0,6.5,4.0,13.5
90,12.5,10.5,14.0,10.5,8.0,5.5,4.0,1.0,2.0,3.0,5.5,9.0,7.0,12.5
91,13.5,4.0,12.0,10.0,11.0,8.0,9.0,4.0,4.0,4.0,4.0,4.0,4.0,13.5
92,13.5,11.0,12.0,10.0,7.5,7.5,6.0,2.0,3.0,1.0,4.0,5.0,9.0,13.5
93,13.5,9.0,8.0,3.0,6.5,6.5,11.0,12.0,10.0,3.0,3.0,3.0,3.0,13.5
94,13.5,10.0,1.0,7.0,11.0,12.0,7.0,3.0,3.0,3.0,5.0,9.0,7.0,13.5
95,12.5,10.0,2.0,4.5,4.5,6.0,9.0,7.0,8.0,14.0,11.0,2.0,2.0,12.5
96,8.5,7.0,1.0,6.0,13.0,14.0,12.0,2.0,3.5,3.5,10.0,5.0,11.0,8.5
97,13.5,5.0,12.0,6.5,9.0,10.0,11.0,1.0,4.0,2.5,6.5,2.5,8.0,13.5
98,13.5,7.5,5.0,10.5,10.5,12.0,6.0,1.5,1.5,3.0,9.0,4.0,7.5,13.5
99,13.5,7.5,7.5,9.0,11.0,12.0,10.0,3.5,3.5,3.5,3.5,3.5,3.5,13.5
100,11.5,3.0,3.0,7.0,6.0,8.5,3.0,14.0,13.0,10.0,3.0,8.5,3.0,11.5
101,13.5,9.5,5.0,12.0,11.0,7.5,4.0,2.5,1.0,2.5,7.5,9.5,6.0,13.5
102,13.5,10.0,12.0,8.0,4.0,6.0,5.0,1.5,3.0,1.5,11.0,9.0,7.0,13.5
103,13.5,10.0,12.0,11.0,6.0,8.0,5.0,1.0,2.0,3.0,7.0,4.0,9.0,13.5
104,13.5,8.5,11.0,12.0,7.0,5.0,3.5,1.0,2.0,3.5,6.0,10.0,8.5,13.5
105,13.5,6.5,3.0,6.5,11.0,10.0,5.0,1.5,4.0,1.5,12.0,8.0,9.0,13.5
106,13.5,6.5,2.5,2.5,6.5,6.5,2.5,10.0,12.0,11.0,6.5,9.0,2.5,13.5
107,13.5,11.0,10.0,9.0,6.0,12.0,8.0,1.0,2.0,3.0,4.5,4.5,7.0,13.5
108,12.5,9.0,14.0,5.0,7.0,10.0,8.0,2.0,3.0,1.0,11.0,6.0,4.0,12.5
109,13.5,5.0,9.0,4.0,12.0,10.0,11.0,2.0,2.0,2.0,6.0,8.0,7.0,13.5
110,12.5,6.5,8.0,2.0,9.0,14.0,10.0,11.0,6.5,4.5,4.5,2.0,2.0,12.5
111,13.5,7.5,12.0,6.0,5.0,7.5,3.5,1.0,3.5,2.0,9.0,11.0,10.0,13.5
112,13.5,11.0,9.5,7.0,6.0,12.0,9.5,1.0,2.0,3.0,8.0,4.0,5.0,13.5
113,11.5,10.0,14.0,13.0,6.0,4.0,5.0,1.0,3.0,2.0,7.0,9.0,8.0,11.5
114,13.5,12.0,10.0,11.0,5.5,5.5,4.0,2.0,2.0,2.0,7.0,9.0,8.0,13.5
115,13.5,4.0,1.5,4.0,4.0,6.5,6.5,10.0,11.0,12.0,8.5,8.5,1.5,13.5
116,13.5,4.0,1.5,9.0,6.5,6.5,6.5,12.0,11.0,10.0,3.0,6.5,1.5,13.5
117,13.5,8.0,7.0,9.0,12.0,11.0,10.0,2.0,1.0,3.0,4.0,5.5,5.5,13.5
118,13.5,10.0,3.5,11.0,3.5,12.0,8.0,3.5,3.5,8.0,8.0,3.5,3.5,13.5
119,13.5,4.0,4.0,4.0,4.0,8.0,4.0,10.0,11.0,12.0,4.0,9.0,4.0,13.5
120,13.5,4.5,4.5,4.5,10.0,9.0,12.0,4.5,4.5,11.0,4.5,4.5,4.5,13.5
121,13.5,9.5,9.5,8.0,12.0,11.0,7.0,1.5,3.5,3.5,1.5,6.0,5.0,13.5
122,11.5,8.0,5.0,2.5,6.0,10.0,13.0,14.0,8.0,8.0,2.5,2.5,2.5,11.5
123,13.5,3.5,11.0,3.5,9.0,7.0,12.0,9.0,3.5,3.5,9.0,3.5,3.5,13.5
124,13.5,10.0,12.0,11.0,8.0,6.5,4.5,2.0,9.0,3.0,4.5,6.5,1.0,13.5
125,13.5,2.5,2.5,2.5,6.5,6.5,9.0,12.0,10.0,11.0,6.5,6.5,2.5,13.5
126,12.5,10.0,14.0,11.0,4.0,7.0,8.0,2.0,3.0,1.0,6.0,9.0,5.0,12.5
127,13.5,9.0,6.0,7.5,10.0,12.0,11.0,4.0,1.0,2.5,5.0,2.5,7.5,13.5
128,13.5,9.0,3.0,6.0,10.0,12.0,11.0,1.0,2.0,4.0,8.0,5.0,7.0,13.5
129,13.5,8.0,11.0,6.5,10.0,12.0,9.0,3.0,2.0,1.0,6.5,4.0,5.0,13.5
130,13.5,7.0,8.5,10.0,4.0,5.0,11.0,1.5,3.0,1.5,8.5,6.0,12.0,13.5
131,13.5,12.0,6.0,7.0,11.0,10.0,8.0,9.0,4.0,3.0,5.0,1.5,1.5,13.5
132,13.5,12.0,5.0,9.5,6.0,9.5,4.0,1.5,1.5,3.0,11.0,7.0,8.0,13.5
133,11.5,13.0,8.0,14.0,5.0,4.0,6.0,2.0,3.0,1.0,9.0,10.0,7.0,11.5
134,13.5,5.0,1.5,5.0,5.0,8.0,9.0,10.0,12.0,11.0,5.0,5.0,1.5,13.5
135,13.5,9.0,11.0,12.0,7.0,1.5,7.0,4.0,7.0,10.0,5.0,1.5,3.0,13.5
136,13.5,5.0,12.0,9.0,6.0,4.0,7.0,3.0,2.0,1.0,10.0,8.0,11.0,13.5
137,13.5,7.0,5.0,2.0,2.0,4.0,9.0,10.0,12.0,11.0,6.0,2.0,8.0,13.5
138,13.5,6.0,1.0,9.0,10.0,12.0,11.0,5.0,3.0,3.0,3.0,7.5,7.5,13.5
139,13.5,6.0,3.0,9.0,7.5,5.0,7.5,2.0,4.0,1.0,10.0,11.0,12.0,13.5
140,13.5,9.0,6.0,5.0,4.0,10.0,7.0,1.0,3.0,2.0,11.5,8.0,11.5,13.5
141,13.5,11.0,7.0,12.0,3.0,5.0,1.0,3.0,3.0,6.0,10.0,8.0,9.0,13.5
142,13.5,9.5,5.0,11.0,6.0,4.0,7.0,2.5,2.5,1.0,12.0,8.0,9.5,13.5
143,13.5,3.5,9.0,7.5,11.0,12.0,10.0,3.5,3.5,3.5,3.5,3.5,7.5,13.5
144,10.5,7.0,5.0,6.0,9.0,12.0,13.0,14.0,8.0,4.0,3.0,1.5,1.5,10.5
145,13.5,3.0,3.0,6.5,6.5,8.0,3.0,10.0,12.0,11.0,3.0,9.0,3.0,13.5
146,13.5,9.0,10.0,8.0,11.0,5.0,12.0,2.0,3.0,1.0,6.5,4.0,6.5,13.5
147,13.5,8.0,4.5,11.0,6.0,4.5,7.0,2.5,2.5,1.0,10.0,9.0,12.0,13.5
148,13.5,6.5,8.0,6.5,10.0,11.0,12.0,2.5,4.0,2.5,9.0,1.0,5.0,13.5
149,13.5,11.0,4.0,12.0,5.0,6.0,7.0,1.5,3.0,1.5,8.0,10.0,9.0,13.5
150,13.5,8.0,11.0,10.0,4.0,6.0,6.0,2.0,2.0,2.0,9.0,6.0,12.0,13.5
151,13.5,12.0,10.0,7.5,5.0,6.0,4.0,2.0,2.0,2.0,11.0,7.5,9.0,13.5
152,13.5,11.0,4.0,12.0,8.0,9.0,5.0,1.0,3.0,2.0,10.0,7.0,6.0,13.5
153,13.5,3.0,10.0,8.5,3.0,3.0,6.5,3.0,6.5,11.0,12.0,8.5,3.0,13.5
154,13.5,5.5,2.0,8.0,5.5,5.5,2.0,10.0,11.0,12.0,5.5,9.0,2.0,13.5
155,13.5,10.0,6.0,11.0,7.0,12.0,9.0,3.0,2.0,1.0,8.0,4.0,5.0,13.5
156,13.5,6.0,4.0,7.0,11.0,12.0,9.5,1.0,3.0,2.0,8.0,5.0,9.5,13.5
157,13.5,8.0,4.0,9.0,11.0,12.0,10.0,4.0,4.0,1.5,6.0,1.5,7.0,13.5
158,13.5,4.5,1.0,2.5,8.5,6.0,8.5,10.0,11.0,12.0,4.5,7.0,2.5,13.5
159,13.5,11.0,12.0,10.0,4.0,6.0,7.0,1.0,2.0,3.0,5.0,8.0,9.0,13.5
160,13.5,7.0,3.0,3.0,7.0,9.0,7.0,10.0,12.0,11.0,3.0,3.0,3.0,13.5
161,13.5,12.0,7.0,10.0,4.0,5.0,8.0,1.0,3.0,2.0,9.0,6.0,11.0,13.5
